vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
1,0,0,0,1,0,1,1,0,1,1,1,0,0.030690537,3.989863157
1,0,0,0,1,0,1,1,0,1,1,1,1,0.030690537,3.992269754
1,0,0,0,1,0,1,1,1,0,0,0,0,0.040920716,3.999797821
1,0,0,0,1,0,1,1,1,0,0,0,1,0.040920716,3.991297722
1,0,0,0,1,0,1,1,1,0,0,1,0,0.040920716,4.000673056
1,0,0,0,1,0,1,1,1,0,0,1,1,0.040920716,3.998003721
1,0,0,0,1,0,1,1,1,0,1,0,0,0.017902813,3.998198032
1,0,0,0,1,0,1,1,1,0,1,0,1,0.017902813,4.000971794
1,0,0,0,1,0,1,1,1,0,1,1,0,0.028132992,3.983778477
1,0,0,0,1,0,1,1,1,0,1,1,1,0.028132992,3.999410868
1,0,0,0,1,0,1,1,1,1,0,0,0,0.040920716,3.992262602
1,0,0,0,1,0,1,1,1,1,0,0,1,0.040920716,4.000546455
1,0,0,0,1,0,1,1,1,1,0,1,0,0.040920716,3.989624023
1,0,0,0,1,0,1,1,1,1,0,1,1,0.040920716,3.994646311
1,0,0,0,1,0,1,1,1,1,1,0,0,0.040920716,3.993428707
1,0,0,0,1,0,1,1,1,1,1,0,1,0.040920716,3.999189615
1,0,0,0,1,0,1,1,1,1,1,1,0,0.040920716,3.998131752
1,0,0,0,1,0,1,1,1,1,1,1,1,0.040920716,3.992950201
1,0,0,0,1,1,0,0,0,0,0,0,0,0.028132992,1.156863451
1,0,0,0,1,1,0,0,0,0,0,0,1,0.028132992,1.151607037
1,0,0,0,1,1,0,0,0,0,0,1,0,0.028132992,1.158756495
1,0,0,0,1,1,0,0,0,0,0,1,1,0.028132992,1.153756857
1,0,0,0,1,1,0,0,0,0,1,0,0,0.028132992,1.152773857
1,0,0,0,1,1,0,0,0,0,1,0,1,0.028132992,1.153330088
1,0,0,0,1,1,0,0,0,0,1,1,0,0.028132992,1.158629179
1,0,0,0,1,1,0,0,0,0,1,1,1,0.028132992,1.154732227
1,0,0,0,1,1,0,0,0,1,0,0,0,0.028132992,1.15348196
1,0,0,0,1,1,0,0,0,1,0,0,1,0.028132992,1.151964426
1,0,0,0,1,1,0,0,0,1,0,1,0,0.028132992,1.156074524
1,0,0,0,1,1,0,0,0,1,0,1,1,0.028132992,1.155441761
1,0,0,0,1,1,0,0,0,1,1,0,0,0.028132992,1.156177282
1,0,0,0,1,1,0,0,0,1,1,0,1,0.028132992,1.154718399
1,0,0,0,1,1,0,0,0,1,1,1,0,0.028132992,1.154794455
1,0,0,0,1,1,0,0,0,1,1,1,1,0.028132992,1.151125908
1,0,0,0,1,1,0,0,1,0,0,0,0,0.040920716,1.153227806
1,0,0,0,1,1,0,0,1,0,0,0,1,0.040920716,1.158283949
1,0,0,0,1,1,0,0,1,0,0,1,0,0.040920716,1.15752244
1,0,0,0,1,1,0,0,1,0,0,1,1,0.040920716,1.149604797
1,0,0,0,1,1,0,0,1,0,1,0,0,0.017902813,1.151171446
1,0,0,0,1,1,0,0,1,0,1,0,1,0.040920716,1.152516365
1,0,0,0,1,1,0,0,1,0,1,1,0,0.040920716,1.160991669
1,0,0,0,1,1,0,0,1,0,1,1,1,0.040920716,1.156678677
1,0,0,0,1,1,0,0,1,1,0,0,0,0.040920716,1.158396482
1,0,0,0,1,1,0,0,1,1,0,0,1,0.040920716,1.154806852
1,0,0,0,1,1,0,0,1,1,0,1,0,0.040920716,1.152345657
1,0,0,0,1,1,0,0,1,1,0,1,1,0.040920716,1.14892602
1,0,0,0,1,1,0,0,1,1,1,0,0,0.040920716,1.149394035
1,0,0,0,1,1,0,0,1,1,1,0,1,0.040920716,1.153002977
1,0,0,0,1,1,0,0,1,1,1,1,0,0.040920716,1.152988911
1,0,0,0,1,1,0,0,1,1,1,1,1,0.040920716,1.154918432
1,0,0,0,1,1,0,1,0,0,0,0,0,0.025575448,1.603636026
1,0,0,0,1,1,0,1,0,0,0,0,1,0.025575448,1.601998806
1,0,0,0,1,1,0,1,0,0,0,1,0,0.025575448,1.607874632
1,0,0,0,1,1,0,1,0,0,0,1,1,0.025575448,1.60012126
1,0,0,0,1,1,0,1,0,0,1,0,0,0.025575448,1.601855755
1,0,0,0,1,1,0,1,0,0,1,0,1,0.025575448,1.600654364
1,0,0,0,1,1,0,1,0,0,1,1,0,0.025575448,1.600388527
1,0,0,0,1,1,0,1,0,0,1,1,1,0.025575448,1.602860212
1,0,0,0,1,1,0,1,0,1,0,0,0,0.025575448,1.603977442
1,0,0,0,1,1,0,1,0,1,0,0,1,0.025575448,1.599520683
1,0,0,0,1,1,0,1,0,1,0,1,0,0.025575448,1.604379654
1,0,0,0,1,1,0,1,0,1,0,1,1,0.025575448,1.60393548
1,0,0,0,1,1,0,1,0,1,1,0,0,0.025575448,1.601498604
1,0,0,0,1,1,0,1,0,1,1,0,1,0.025575448,1.604953289
1,0,0,0,1,1,0,1,0,1,1,1,0,0.025575448,1.601524353
1,0,0,0,1,1,0,1,0,1,1,1,1,0.025575448,1.597813129
1,0,0,0,1,1,0,1,1,0,0,0,0,0.040920716,1.600061417
1,0,0,0,1,1,0,1,1,0,0,0,1,0.040920716,1.602368116
1,0,0,0,1,1,0,1,1,0,0,1,0,0.040920716,1.601182222
1,0,0,0,1,1,0,1,1,0,0,1,1,0.040920716,1.597285986
1,0,0,0,1,1,0,1,1,0,1,0,0,0.017902813,1.598198414
1,0,0,0,1,1,0,1,1,0,1,0,1,0.017902813,1.597205877
1,0,0,0,1,1,0,1,1,0,1,1,0,0.040920716,1.605894089
1,0,0,0,1,1,0,1,1,0,1,1,1,0.040920716,1.601202965
1,0,0,0,1,1,0,1,1,1,0,0,0,0.040920716,1.62964797
1,0,0,0,1,1,0,1,1,1,0,0,1,0.040920716,1.602389574
1,0,0,0,1,1,0,1,1,1,0,1,0,0.040920716,1.603178501
1,0,0,0,1,1,0,1,1,1,0,1,1,0.040920716,1.599109888
1,0,0,0,1,1,0,1,1,1,1,0,0,0.040920716,1.606014967
1,0,0,0,1,1,0,1,1,1,1,0,1,0.040920716,1.601821661
1,0,0,0,1,1,0,1,1,1,1,1,0,0.040920716,1.599449635
1,0,0,0,1,1,0,1,1,1,1,1,1,0.040920716,1.600343704
1,0,0,0,1,1,1,0,0,0,0,0,0,0.023017903,2.06540513
1,0,0,0,1,1,1,0,0,0,0,0,1,0.023017903,2.052356005
1,0,0,0,1,1,1,0,0,0,0,1,0,0.023017903,2.054456949
1,0,0,0,1,1,1,0,0,0,0,1,1,0.023017903,2.053938627
1,0,0,0,1,1,1,0,0,0,1,0,0,0.023017903,2.058925629
1,0,0,0,1,1,1,0,0,0,1,0,1,0.023017903,2.063114643
1,0,0,0,1,1,1,0,0,0,1,1,0,0.023017903,2.053507805
1,0,0,0,1,1,1,0,0,0,1,1,1,0.023017903,2.05793786
1,0,0,0,1,1,1,0,0,1,0,0,0,0.023017903,2.065990686
1,0,0,0,1,1,1,0,0,1,0,0,1,0.023017903,2.057647467
1,0,0,0,1,1,1,0,0,1,0,1,0,0.023017903,2.062344074
1,0,0,0,1,1,1,0,0,1,0,1,1,0.023017903,2.056445599
1,0,0,0,1,1,1,0,0,1,1,0,0,0.023017903,2.061246157
1,0,0,0,1,1,1,0,0,1,1,0,1,0.023017903,2.055944443
1,0,0,0,1,1,1,0,0,1,1,1,0,0.023017903,2.05835104
1,0,0,0,1,1,1,0,0,1,1,1,1,0.023017903,2.060563087
1,0,0,0,1,1,1,0,1,0,0,0,0,0.040920716,2.05521965
1,0,0,0,1,1,1,0,1,0,0,0,1,0.040920716,2.056605816
1,0,0,0,1,1,1,0,1,0,0,1,0,0.040920716,2.062206745
1,0,0,0,1,1,1,0,1,0,0,1,1,0.040920716,2.05721879
1,0,0,0,1,1,1,0,1,0,1,0,0,0.017902813,2.057868958
1,0,0,0,1,1,1,0,1,0,1,0,1,0.017902813,2.047198057
1,0,0,0,1,1,1,0,1,0,1,1,0,0.028132992,2.050642729
1,0,0,0,1,1,1,0,1,0,1,1,1,0.028132992,2.056818008
1,0,0,0,1,1,1,0,1,1,0,0,0,0.040920716,2.06012702
1,0,0,0,1,1,1,0,1,1,0,0,1,0.040920716,2.05712533
1,0,0,0,1,1,1,0,1,1,0,1,0,0.040920716,2.051255465
1,0,0,0,1,1,1,0,1,1,0,1,1,0.040920716,2.062191725
1,0,0,0,1,1,1,0,1,1,1,0,0,0.040920716,2.056698561
1,0,0,0,1,1,1,0,1,1,1,0,1,0.040920716,2.065766335
1,0,0,0,1,1,1,0,1,1,1,1,0,0.040920716,2.062325954
1,0,0,0,1,1,1,0,1,1,1,1,1,0.040920716,2.059272289
1,0,0,0,1,1,1,1,0,0,0,0,0,0.020460358,4.243762732
1,0,0,0,1,1,1,1,0,0,0,0,1,0.020460358,4.253368616
1,0,0,0,1,1,1,1,0,0,0,1,0,0.020460358,4.265821218
1,0,0,0,1,1,1,1,0,0,0,1,1,0.020460358,4.257246017
1,0,0,0,1,1,1,1,0,0,1,0,0,0.020460358,4.261004925
1,0,0,0,1,1,1,1,0,0,1,0,1,0.020460358,4.253051519
1,0,0,0,1,1,1,1,0,0,1,1,0,0.020460358,4.25457859
1,0,0,0,1,1,1,1,0,0,1,1,1,0.020460358,4.263769388
1,0,0,0,1,1,1,1,0,1,0,0,0,0.020460358,4.253648758
1,0,0,0,1,1,1,1,0,1,0,0,1,0.020460358,4.252310514
1,0,0,0,1,1,1,1,0,1,0,1,0,0.020460358,4.251261711
1,0,0,0,1,1,1,1,0,1,0,1,1,0.020460358,4.259430408
1,0,0,0,1,1,1,1,0,1,1,0,0,0.020460358,4.255770922
1,0,0,0,1,1,1,1,0,1,1,0,1,0.020460358,4.257492781
1,0,0,0,1,1,1,1,0,1,1,1,0,0.020460358,4.250763178
1,0,0,0,1,1,1,1,0,1,1,1,1,0.020460358,4.257151842
1,0,0,0,1,1,1,1,1,0,0,0,0,0.040920716,4.252633333
1,0,0,0,1,1,1,1,1,0,0,0,1,0.040920716,4.262633085
1,0,0,0,1,1,1,1,1,0,0,1,0,0.040920716,4.252891541
1,0,0,0,1,1,1,1,1,0,0,1,1,0.040920716,4.255303621
1,0,0,0,1,1,1,1,1,0,1,0,0,0.017902813,4.257589817
1,0,0,0,1,1,1,1,1,0,1,0,1,0.017902813,4.256016493
1,0,0,0,1,1,1,1,1,0,1,1,0,0.028132992,4.271124363
1,0,0,0,1,1,1,1,1,0,1,1,1,0.028132992,4.246707916
1,0,0,0,1,1,1,1,1,1,0,0,0,0.040920716,4.257730246
1,0,0,0,1,1,1,1,1,1,0,0,1,0.040920716,4.258475542
1,0,0,0,1,1,1,1,1,1,0,1,0,0.040920716,4.261810064
1,0,0,0,1,1,1,1,1,1,0,1,1,0.040920716,4.25797534
1,0,0,0,1,1,1,1,1,1,1,0,0,0.040920716,4.260289192
1,0,0,0,1,1,1,1,1,1,1,0,1,0.040920716,4.253096581
1,0,0,0,1,1,1,1,1,1,1,1,0,0.040920716,4.252946854
1,0,0,0,1,1,1,1,1,1,1,1,1,0.040920716,4.256742477
1,0,0,1,0,0,0,0,0,0,0,0,0,0.020460358,0.288645983
1,0,0,1,0,0,0,0,0,0,0,0,1,0.020460358,0.28869915
1,0,0,1,0,0,0,0,0,0,0,1,0,0.020460358,0.292638779
1,0,0,1,0,0,0,0,0,0,0,1,1,0.020460358,0.290179491
1,0,0,1,0,0,0,0,0,0,1,0,0,0.020460358,0.289086103
1,0,0,1,0,0,0,0,0,0,1,0,1,0.020460358,0.29044652
1,0,0,1,0,0,0,0,0,0,1,1,0,0.020460358,0.284394503
1,0,0,1,0,0,0,0,0,0,1,1,1,0.020460358,0.28693819
1,0,0,1,0,0,0,0,0,1,0,0,0,0.020460358,0.289360762
1,0,0,1,0,0,0,0,0,1,0,0,1,0.020460358,0.291948318
1,0,0,1,0,0,0,0,0,1,0,1,0,0.020460358,0.284772635
1,0,0,1,0,0,0,0,0,1,0,1,1,0.020460358,0.284291506
1,0,0,1,0,0,0,0,0,1,1,0,0,0.020460358,0.286694527
1,0,0,1,0,0,0,0,0,1,1,0,1,0.020460358,0.283482552
1,0,0,1,0,0,0,0,0,1,1,1,0,0.020460358,0.291915417
1,0,0,1,0,0,0,0,0,1,1,1,1,0.020460358,0.283349276
1,0,0,1,0,0,0,0,1,0,0,0,0,0.040920716,0.287348509
1,0,0,1,0,0,0,0,1,0,0,0,1,0.040920716,0.288173676
1,0,0,1,0,0,0,0,1,0,0,1,0,0.040920716,0.288430452
1,0,0,1,0,0,0,0,1,0,0,1,1,0.040920716,0.290872097
1,0,0,1,0,0,0,0,1,0,1,0,0,0.040920716,0.289380312
1,0,0,1,0,0,0,0,1,0,1,0,1,0.040920716,0.288774729
1,0,0,1,0,0,0,0,1,0,1,1,0,0.040920716,0.287151575
1,0,0,1,0,0,0,0,1,0,1,1,1,0.040920716,0.287119865
1,0,0,1,0,0,0,0,1,1,0,0,0,0.040920716,0.288131475
1,0,0,1,0,0,0,0,1,1,0,0,1,0.040920716,0.28786993
1,0,0,1,0,0,0,0,1,1,0,1,0,0.040920716,0.285976887
1,0,0,1,0,0,0,0,1,1,0,1,1,0.040920716,0.286752462
1,0,0,1,0,0,0,0,1,1,1,0,0,0.040920716,0.284379959
1,0,0,1,0,0,0,0,1,1,1,0,1,0.040920716,0.285107136
1,0,0,1,0,0,0,0,1,1,1,1,0,0.040920716,0.287207127
1,0,0,1,0,0,0,0,1,1,1,1,1,0.040920716,0.287391901
1,0,0,1,0,0,0,1,0,0,0,0,0,0.020460358,0.328915834
1,0,0,1,0,0,0,1,0,0,0,0,1,0.020460358,0.332830429
1,0,0,1,0,0,0,1,0,0,0,1,0,0.020460358,0.332021952
1,0,0,1,0,0,0,1,0,0,0,1,1,0.020460358,0.337619305
1,0,0,1,0,0,0,1,0,0,1,0,0,0.020460358,0.333303928
1,0,0,1,0,0,0,1,0,0,1,0,1,0.020460358,0.333421707
1,0,0,1,0,0,0,1,0,0,1,1,0,0.020460358,0.33036232
1,0,0,1,0,0,0,1,0,0,1,1,1,0.020460358,0.333261251
1,0,0,1,0,0,0,1,0,1,0,0,0,0.020460358,0.331790924
1,0,0,1,0,0,0,1,0,1,0,0,1,0.020460358,0.329899788
1,0,0,1,0,0,0,1,0,1,0,1,0,0.020460358,0.336636066
1,0,0,1,0,0,0,1,0,1,0,1,1,0.020460358,0.33418107
1,0,0,1,0,0,0,1,0,1,1,0,0,0.020460358,0.336791277
1,0,0,1,0,0,0,1,0,1,1,0,1,0.020460358,0.330955505
1,0,0,1,0,0,0,1,0,1,1,1,0,0.020460358,0.332078457
1,0,0,1,0,0,0,1,0,1,1,1,1,0.020460358,0.33330822
1,0,0,1,0,0,0,1,1,0,0,0,0,0.040920716,0.338619232
1,0,0,1,0,0,0,1,1,0,0,0,1,0.040920716,0.330713987
1,0,0,1,0,0,0,1,1,0,0,1,0,0.040920716,0.330617189
1,0,0,1,0,0,0,1,1,0,0,1,1,0.040920716,0.333701372
1,0,0,1,0,0,0,1,1,0,1,0,0,0.040920716,0.330089569
1,0,0,1,0,0,0,1,1,0,1,0,1,0.040920716,0.334807396
1,0,0,1,0,0,0,1,1,0,1,1,0,0.040920716,0.335803986
1,0,0,1,0,0,0,1,1,0,1,1,1,0.040920716,0.333884239
1,0,0,1,0,0,0,1,1,1,0,0,0,0.040920716,0.332396269
1,0,0,1,0,0,0,1,1,1,0,0,1,0.040920716,0.335367918
1,0,0,1,0,0,0,1,1,1,0,1,0,0.040920716,0.332504034
1,0,0,1,0,0,0,1,1,1,0,1,1,0.040920716,0.335628748
1,0,0,1,0,0,0,1,1,1,1,0,0,0.040920716,0.337468147
1,0,0,1,0,0,0,1,1,1,1,0,1,0.040920716,0.335478067
1,0,0,1,0,0,0,1,1,1,1,1,0,0.040920716,0.333995819
1,0,0,1,0,0,0,1,1,1,1,1,1,0.040920716,0.330071926
1,0,0,1,0,0,1,0,0,0,0,0,0,0.028132992,0.829777002
1,0,0,1,0,0,1,0,0,0,0,0,1,0.028132992,0.823143721
1,0,0,1,0,0,1,0,0,0,0,1,0,0.028132992,0.824245453
1,0,0,1,0,0,1,0,0,0,0,1,1,0.028132992,0.828255415
1,0,0,1,0,0,1,0,0,0,1,0,0,0.028132992,0.831454515
1,0,0,1,0,0,1,0,0,0,1,0,1,0.028132992,0.82882905
1,0,0,1,0,0,1,0,0,0,1,1,0,0.028132992,0.824636221
1,0,0,1,0,0,1,0,0,0,1,1,1,0.028132992,0.827474356
1,0,0,1,0,0,1,0,0,1,0,0,0,0.028132992,0.823080063
1,0,0,1,0,0,1,0,0,1,0,0,1,0.028132992,0.822174072
1,0,0,1,0,0,1,0,0,1,0,1,0,0.028132992,0.823565722
1,0,0,1,0,0,1,0,0,1,0,1,1,0.028132992,0.829699516
1,0,0,1,0,0,1,0,0,1,1,0,0,0.028132992,1.118818998
1,0,0,1,0,0,1,0,0,1,1,0,1,0.028132992,0.827649832
1,0,0,1,0,0,1,0,0,1,1,1,0,0.028132992,0.824466467
1,0,0,1,0,0,1,0,0,1,1,1,1,0.028132992,0.82719636
1,0,0,1,0,0,1,0,1,0,0,0,0,0.040920716,0.824356794
1,0,0,1,0,0,1,0,1,0,0,0,1,0.040920716,0.82109952
1,0,0,1,0,0,1,0,1,0,0,1,0,0.040920716,0.827206612
1,0,0,1,0,0,1,0,1,0,0,1,1,0.040920716,0.824738503
1,0,0,1,0,0,1,0,1,0,1,0,0,0.017902813,0.825698376
1,0,0,1,0,0,1,0,1,0,1,0,1,0.028132992,0.827705622
1,0,0,1,0,0,1,0,1,0,1,1,0,0.028132992,0.822475672
1,0,0,1,0,0,1,0,1,0,1,1,1,0.028132992,0.83032918
1,0,0,1,0,0,1,0,1,1,0,0,0,0.040920716,0.822434425
1,0,0,1,0,0,1,0,1,1,0,0,1,0.040920716,0.82074666
1,0,0,1,0,0,1,0,1,1,0,1,0,0.040920716,0.822722673
1,0,0,1,0,0,1,0,1,1,0,1,1,0.040920716,0.827521801
1,0,0,1,0,0,1,0,1,1,1,0,0,0.040920716,0.825036287
1,0,0,1,0,0,1,0,1,1,1,0,1,0.040920716,0.819231749
1,0,0,1,0,0,1,0,1,1,1,1,0,0.040920716,0.829566956
1,0,0,1,0,0,1,0,1,1,1,1,1,0.040920716,0.824759245
1,0,0,1,0,0,1,1,0,0,0,0,0,0.028132992,1.090875149
1,0,0,1,0,0,1,1,0,0,0,0,1,0.028132992,1.086809635
1,0,0,1,0,0,1,1,0,0,0,1,0,0.028132992,1.090839863
1,0,0,1,0,0,1,1,0,0,0,1,1,0.028132992,1.091094255
1,0,0,1,0,0,1,1,0,0,1,0,0,0.028132992,1.090518713
1,0,0,1,0,0,1,1,0,0,1,0,1,0.028132992,1.086402178
1,0,0,1,0,0,1,1,0,0,1,1,0,0.028132992,1.089950085
1,0,0,1,0,0,1,1,0,0,1,1,1,0.028132992,1.086494684
1,0,0,1,0,0,1,1,0,1,0,0,0,0.028132992,1.086981058
1,0,0,1,0,0,1,1,0,1,0,0,1,0.028132992,1.092723131
1,0,0,1,0,0,1,1,0,1,0,1,0,0.028132992,1.094775677
1,0,0,1,0,0,1,1,0,1,0,1,1,0.028132992,1.091606379
1,0,0,1,0,0,1,1,0,1,1,0,0,0.028132992,1.088234901
1,0,0,1,0,0,1,1,0,1,1,0,1,0.028132992,1.090418577
1,0,0,1,0,0,1,1,0,1,1,1,0,0.028132992,1.092013121
1,0,0,1,0,0,1,1,0,1,1,1,1,0.028132992,1.095150471
1,0,0,1,0,0,1,1,1,0,0,0,0,0.040920716,1.091048479
1,0,0,1,0,0,1,1,1,0,0,0,1,0.040920716,1.088015795
1,0,0,1,0,0,1,1,1,0,0,1,0,0.040920716,1.093614101
1,0,0,1,0,0,1,1,1,0,0,1,1,0.040920716,1.086517096
1,0,0,1,0,0,1,1,1,0,1,0,0,0.017902813,1.08985877
1,0,0,1,0,0,1,1,1,0,1,0,1,0.028132992,1.087906361
1,0,0,1,0,0,1,1,1,0,1,1,0,0.028132992,1.092165232
1,0,0,1,0,0,1,1,1,0,1,1,1,0.028132992,1.090808868
1,0,0,1,0,0,1,1,1,1,0,0,0,0.040920716,1.090120554
1,0,0,1,0,0,1,1,1,1,0,0,1,0.040920716,1.095580816
1,0,0,1,0,0,1,1,1,1,0,1,0,0.040920716,1.091819763
1,0,0,1,0,0,1,1,1,1,0,1,1,0.040920716,1.087769508
1,0,0,1,0,0,1,1,1,1,1,0,0,0.040920716,1.087334156
1,0,0,1,0,0,1,1,1,1,1,0,1,0.040920716,1.08480525
1,0,0,1,0,0,1,1,1,1,1,1,0,0.040920716,1.083430529
1,0,0,1,0,0,1,1,1,1,1,1,1,0.040920716,1.094795227
1,0,0,1,0,1,0,0,0,0,0,0,0,0.017902813,0.335342169
1,0,0,1,0,1,0,0,0,0,0,0,1,0.017902813,0.338443995
1,0,0,1,0,1,0,0,0,0,0,1,0,0.017902813,0.335138798
1,0,0,1,0,1,0,0,0,0,0,1,1,0.017902813,0.33731842
1,0,0,1,0,1,0,0,0,0,1,0,0,0.017902813,0.335305691
1,0,0,1,0,1,0,0,0,0,1,0,1,0.017902813,0.33565402
1,0,0,1,0,1,0,0,0,0,1,1,0,0.017902813,0.338001251
1,0,0,1,0,1,0,0,0,0,1,1,1,0.017902813,0.33409071
1,0,0,1,0,1,0,0,0,1,0,0,0,0.017902813,0.337561846
1,0,0,1,0,1,0,0,0,1,0,0,1,0.017902813,0.335869551
1,0,0,1,0,1,0,0,0,1,0,1,0,0.017902813,0.333264112
1,0,0,1,0,1,0,0,0,1,0,1,1,0.017902813,0.33507061
1,0,0,1,0,1,0,0,0,1,1,0,0,0.017902813,0.338496447
1,0,0,1,0,1,0,0,0,1,1,0,1,0.017902813,0.338299513
1,0,0,1,0,1,0,0,0,1,1,1,0,0.017902813,0.33268714
1,0,0,1,0,1,0,0,0,1,1,1,1,0.017902813,0.337145805
1,0,0,1,0,1,0,0,1,0,0,0,0,0.040920716,0.333677053
1,0,0,1,0,1,0,0,1,0,0,0,1,0.040920716,0.340907812
1,0,0,1,0,1,0,0,1,0,0,1,0,0.040920716,0.335416794
1,0,0,1,0,1,0,0,1,0,0,1,1,0.040920716,0.334666014
1,0,0,1,0,1,0,0,1,0,1,0,0,0.040920716,0.338505268
1,0,0,1,0,1,0,0,1,0,1,0,1,0.040920716,0.332794666
1,0,0,1,0,1,0,0,1,0,1,1,0,0.040920716,0.33316803
1,0,0,1,0,1,0,0,1,0,1,1,1,0.040920716,0.335020065
1,0,0,1,0,1,0,0,1,1,0,0,0,0.040920716,0.333150148
1,0,0,1,0,1,0,0,1,1,0,0,1,0.040920716,0.33575201
1,0,0,1,0,1,0,0,1,1,0,1,0,0.040920716,0.334842205
1,0,0,1,0,1,0,0,1,1,0,1,1,0.040920716,0.337567091
1,0,0,1,0,1,0,0,1,1,1,0,0,0.040920716,0.334850311
1,0,0,1,0,1,0,0,1,1,1,0,1,0.040920716,0.338710546
1,0,0,1,0,1,0,0,1,1,1,1,0,0.040920716,0.335022449
1,0,0,1,0,1,0,0,1,1,1,1,1,0.040920716,0.335056067
1,0,0,1,0,1,0,1,0,0,0,0,0,0.017902813,0.378807783
1,0,0,1,0,1,0,1,0,0,0,0,1,0.017902813,0.376567125
1,0,0,1,0,1,0,1,0,0,0,1,0,0.017902813,0.378967524
1,0,0,1,0,1,0,1,0,0,0,1,1,0.017902813,0.379480839
1,0,0,1,0,1,0,1,0,0,1,0,0,0.017902813,0.379042625
1,0,0,1,0,1,0,1,0,0,1,0,1,0.017902813,0.376689196
1,0,0,1,0,1,0,1,0,0,1,1,0,0.017902813,0.378923178
1,0,0,1,0,1,0,1,0,0,1,1,1,0.017902813,0.383725405
1,0,0,1,0,1,0,1,0,1,0,0,0,0.017902813,0.375859022
1,0,0,1,0,1,0,1,0,1,0,0,1,0.017902813,0.381097078
1,0,0,1,0,1,0,1,0,1,0,1,0,0.017902813,0.379691362
1,0,0,1,0,1,0,1,0,1,0,1,1,0.017902813,0.379778862
1,0,0,1,0,1,0,1,0,1,1,0,0,0.017902813,0.378477812
1,0,0,1,0,1,0,1,0,1,1,0,1,0.017902813,0.38444829
1,0,0,1,0,1,0,1,0,1,1,1,0,0.017902813,0.379362345
1,0,0,1,0,1,0,1,0,1,1,1,1,0.017902813,0.378353357
1,0,0,1,0,1,0,1,1,0,0,0,0,0.040920716,0.381630659
1,0,0,1,0,1,0,1,1,0,0,0,1,0.040920716,0.378192186
1,0,0,1,0,1,0,1,1,0,0,1,0,0.040920716,0.380900383
1,0,0,1,0,1,0,1,1,0,0,1,1,0.040920716,0.379675627
1,0,0,1,0,1,0,1,1,0,1,0,0,0.040920716,0.382190228
1,0,0,1,0,1,0,1,1,0,1,0,1,0.040920716,0.375767946
1,0,0,1,0,1,0,1,1,0,1,1,0,0.040920716,0.38115263
1,0,0,1,0,1,0,1,1,0,1,1,1,0.040920716,0.380983353
1,0,0,1,0,1,0,1,1,1,0,0,0,0.040920716,0.37610054
1,0,0,1,0,1,0,1,1,1,0,0,1,0.040920716,0.379398346
1,0,0,1,0,1,0,1,1,1,0,1,0,0.040920716,0.379961967
1,0,0,1,0,1,0,1,1,1,0,1,1,0.040920716,0.386135101
1,0,0,1,0,1,0,1,1,1,1,0,0,0.040920716,0.375481367
1,0,0,1,0,1,0,1,1,1,1,0,1,0.040920716,0.379779339
1,0,0,1,0,1,0,1,1,1,1,1,0,0.040920716,0.380123854
1,0,0,1,0,1,0,1,1,1,1,1,1,0.040920716,0.380268335
1,0,0,1,0,1,1,0,0,0,0,0,0,0.023017903,0.872107983
1,0,0,1,0,1,1,0,0,0,0,0,1,0.023017903,0.869953394
1,0,0,1,0,1,1,0,0,0,0,1,0,0.023017903,0.871422768
1,0,0,1,0,1,1,0,0,0,0,1,1,0.023017903,0.869836569
1,0,0,1,0,1,1,0,0,0,1,0,0,0.023017903,0.872208834
1,0,0,1,0,1,1,0,0,0,1,0,1,0.023017903,0.871273279
1,0,0,1,0,1,1,0,0,0,1,1,0,0.023017903,0.877830267
1,0,0,1,0,1,1,0,0,0,1,1,1,0.023017903,0.87477684
1,0,0,1,0,1,1,0,0,1,0,0,0,0.023017903,0.874646902
1,0,0,1,0,1,1,0,0,1,0,0,1,0.023017903,0.873177528
1,0,0,1,0,1,1,0,0,1,0,1,0,0.023017903,0.876660347
1,0,0,1,0,1,1,0,0,1,0,1,1,0.023017903,0.878460407
1,0,0,1,0,1,1,0,0,1,1,0,0,0.023017903,0.872256279
1,0,0,1,0,1,1,0,0,1,1,0,1,0.023017903,0.873054028
1,0,0,1,0,1,1,0,0,1,1,1,0,0.023017903,0.87121439
1,0,0,1,0,1,1,0,0,1,1,1,1,0.023017903,0.874101639
1,0,0,1,0,1,1,0,1,0,0,0,0,0.040920716,0.872196198
1,0,0,1,0,1,1,0,1,0,0,0,1,0.040920716,0.871649027
1,0,0,1,0,1,1,0,1,0,0,1,0,0.040920716,0.872016907
1,0,0,1,0,1,1,0,1,0,0,1,1,0.040920716,0.870486021
1,0,0,1,0,1,1,0,1,0,1,0,0,0.017902813,0.872395277
1,0,0,1,0,1,1,0,1,0,1,0,1,0.028132992,0.874112368
1,0,0,1,0,1,1,0,1,0,1,1,0,0.028132992,0.869837284
1,0,0,1,0,1,1,0,1,0,1,1,1,0.028132992,0.869238615
1,0,0,1,0,1,1,0,1,1,0,0,0,0.040920716,0.872345209
1,0,0,1,0,1,1,0,1,1,0,0,1,0.040920716,0.876055002
1,0,0,1,0,1,1,0,1,1,0,1,0,0.040920716,0.873396873
1,0,0,1,0,1,1,0,1,1,0,1,1,0.040920716,0.877524614
1,0,0,1,0,1,1,0,1,1,1,0,0,0.040920716,0.8779881
